ID,CLAVE12,DESCRIPCION,UNIDAD,CANTI,TIPO,caracteristicas,redfrio,fecreg
4889,0800980096,Sustancias biológicas antígenos sueros. Extracto alergénico de Acaro Dermatophagoides pteronyssinus para pruebas cutáneas e inmnoterapia.  Solución estéril con 10000 unidades alérgicas/ml con glicerina al 50%.  Frasco gotero con: 5 ml,ENV,1,PZA,generico,SI,28/02/2020
4890,0800980104,Sustancias biológicas antígenos sueros. Extracto alergénico de Acaro Dermatophagoides pteronyssinus para pruebas cutáneas e inmnoterapia.  Solución estéril con 10000 unidades alérgicas/ml con glicerina al 50%.  Frasco gotero con: 10 ml,ENV,1,JGO,generico,SI,28/02/2020
4891,0800980112,Sustancias biológicas antígenos sueros. Extracto alergénico de Acaro Dermatophagoides pteronyssinus para pruebas cutáneas e inmnoterapia.  Solución estéril con 10000 unidades alérgicas/ml con glicerina al 50%.  Frasco gotero con: 30 ml,ENV,1,JGO,generico,SI,28/02/2020
4892,0800980120,Sustancias biológicas antígenos sueros. Extracto alergénico de acaro dermatophagoides pteronyssinus para pruebas cutáneas e inmnoterapia.  Solución estéril con 10000 unidades alérgicas/ml con glicerina al 50%.  Frasco gotero con: 50 ml,ENV,1,JGO,generico,SI,28/02/2020
4893,0800980138,Filtros De acetato de celulosa tamaño del poro 0.45 micras para sistema de filtración. Frasco con 250 ml. Caja con 12 piezas.,ENV,1,PZA,generico,SI,28/02/2020
4894,0800980146,Filtros De acetato de celulosa tamaño del poro 0.45 micras para sistema de filtración. Frasco con 500 ml. Caja con 12 piezas.,ENV,1,PZA,generico,SI,28/02/2020
4895,0800980153,Filtros Para leucorreducir una unidad de sangre total o paquete globular con una medida de leucocitos residuales consistentemente inferior a 5 x 105 por unidad de flujo rápido. Pieza.,PZA,1,PZA,generico,SI,28/02/2020
4896,0800980161,Filtros Para leucorreducir concentrados plaquetarios con una medida de leucocitos residuales consistentemente inferior a 5 x 105 durante la transfusión (para 3 a 8 unidades). Pieza. Para uso directo en el paciente.,,,,generico,SI,28/02/2020
4897,0800980179,Filtros Para leucorreducir concentrados plaquetarios con una medida de leucocitos residuales consistentemente inferior a 5 x 105 durante la transfusión (para 3 a 8 unidades). Pieza. Para uso en Banco de Sangre.,,,,generico,SI,28/02/2020
4898,0800980187,Unidades de Filtración Tipo perinola para jeringa desechable consiste de un portafiltros de 13 mm de diámetro que incluye membrana de acetato de celulosa con poro de 0.22 micras. Caja con 100 piezas.,,,,generico,SI,28/02/2020
4899,0800980195,Unidades de Filtración Tipo perinola para jeringa desechable consiste de un portafiltros de 25 mm de diámetro que incluye membrana de acetato de celulosa con poro de 0.22 micras. Caja con 100 piezas.,ENV,1,JGO,generico,SI,28/02/2020
4900,0800980203,Unidades de Filtración Tipo perinola para jeringa desechable consiste de un portafiltros de 25 mm de diámetro que incluye membrana de acetato de celulosa con poro de 0.45 micras. Caja con 100 piezas.,,,,generico,SI,28/02/2020
4901,0800980211,Unidades de Filtración Tipo perinola para jeringa desechable consiste de un portafiltros de 25 mm de diámetro que incluye membrana de acetato de celulosa con poro de 0.80 micras. Caja con 100 piezas.,ENV,1,JGO,generico,SI,28/02/2020
4902,0800980245,Filtros Para leucorreducir concentrados eritrocitarios con una media de leucocitos residuales consistentemente inferior a 5 x 105 durante la transfusión para uso directo en el paciente. Pieza.,ENV,1,JGO,generico,SI,28/02/2020
4903,0800980252,Frascos De vidrio transparente con boca ancha y tapa de rosca de plástico. Capacidad: 1 litro. Pieza.,,,,generico,SI,28/02/2020
4904,0801000027,Frascos Ambar con boca ancha y tapa de rosca de plástico. Capacidad: 115 ml. Pieza.,ENV,1,JGO,generico,SI,28/02/2020
4905,0801400011,Frascos De polietileno con tubo lateral pizeta. Para expulsar líquidos a presión aforar lavar teñir etc. Para volúmenes de: 250 ml.,CJA,500,PZA,generico,SI,28/02/2020
4906,0801400029,Frascos De polietileno con tubo lateral pizeta. Para expulsar líquidos a presión aforar lavar teñir etc. Para volúmenes de: 500 ml.,BSA,50,PZA,generico,SI,28/02/2020
4907,0801400169,Frascos De polietileno con tubo lateral pizeta. Para expulsar líquidos a presión aforar lavar teñir etc. Para volúmenes de: 1000 ml.,BSA,50,PZA,generico,SI,28/02/2020
4908,0801430018,Frascos. Cilíndrico de boca ancha de vidrio no refractario con 125 ml de capacidad. Para recolectar especimenes. Con tapa de plástico. Caja con 100 y máximo 250 piezas.,ENV,1,PZA,generico,SI,28/02/2020
4909,0801430026,Frascos De polietileno con tubo lateral pizeta. Para expulsar líquidos a presión aforar lavar teñir etc. Para volúmenes de: 125 ml.,,,,generico,SI,28/02/2020
4910,0801480062,Frascos Ambar con boca ancha y tapón esmerilado. Capacidad: 250 ml. Pieza.,,,,generico,SI,28/02/2020
4911,0801480096,Frascos Frasco gotero de vidrio de color ámbar con capacidad de 5 ml para envasar los glóbulos rojos de fenotipo conocido. Pieza.,JGO,22,PZA,generico,SI,28/02/2020
4912,0801480104,Frascos Frasco gotero de vidrio transparente con capacidad de 10 ml para envasar la solución de fuerza iónica (solución de LISS). Pieza.,ENV,1,PZA,generico,SI,28/02/2020
4913,0801480120,Jeringas  De vidrio con adaptador Chaney. Tipo: Hamilton. Volumen: 5 µL,ENV,1,PZA,generico,SI,28/02/2020
4914,0801480138,Jeringas  De vidrio con adaptador Chaney. Tipo: Hamilton. Volumen: 50 µL,ENV,1,PZA,generico,SI,28/02/2020
4915,0801480153,Jeringas  De vidrio con adaptador Chaney. Tipo: Hamilton. Volumen: 100 µL,ENV,1,PZA,generico,SI,28/02/2020
4916,0801480195,Jeringas  De vidrio con adaptador Chaney. Tipo: Hamilton. Volumen: 250 µL,ENV,1,PZA,generico,SI,28/02/2020
4917,0801480237,Jeringas. Desechables de 3 ml. estéril con heparina para obtención de sangre arterial con tapón para la aguja y tapón para la jeringa.  Aguja de 20 G x 38 mm. Pieza.,ENV,1,PZA,generico,SI,28/02/2020
4918,0801480385,Jeringas. Desechable de 3 ml. estéril con heparina para obtención de sangre arterial con tapón para la aguja y tapón para la jeringa.  Aguja de 23 G x 25 mm. Pieza.,ENV,25,PZA,generico,SI,28/02/2020
4919,0801690058,Jeringas. Desechable estéril de 1 ml. con heparina para la obtención de sangre arterial con tapón para la aguja y tapón para la jeringa. Aguja de 25 G x 15 mm y 16 mm. Pieza.,ENV,1,PZA,generico,SI,28/02/2020
4920,0801690157,Lancetas Metálica integrada a un cuerpo de plástico calibre 30 G. Y punta de 3.25 mm con protección individual. Uso manual o adaptable a disparador automático. Caja con 100 piezas.,ENV,1,PZA,generico,SI,28/02/2020
4921,0801710070,Lancetas Lanceta de retracción automática y permanente. Incisión de 1.8 a 2.0 mm integrada a un disparador de plástico; con dispositivo plástico removible que asegure la esterilidad. Estéril y desechable. Caja con 100 y sus múltiplos.,ENV,1,PZA,generico,SI,28/02/2020
4922,0801710153,Lancetas Metálicas estériles desechables con envoltura individual: punta de 3 mm de longitud. Para punción que mide el tiempo de sangrado. Caja con 250 piezas.,ENV,1,PZA,generico,SI,28/02/2020
4923,0801810086,Lancetas Metálica con cuchilla rectangular y profundidad de incisión a 2.2 mm integrada a un disparador de plástico retráctil con protección individual estéril desechable. Caja con 50 piezas.,,,,generico,SI,28/02/2020
4924,0801810094,Lápices Marcadores Grasos para escribir en vidrio en colores: Azul. Caja con 12 piezas.,,,,generico,SI,28/02/2020
4925,0801810128,Lápices Marcadores Grasos para escribir en vidrio en colores: Rojo. Caja con 12 piezas.,ENV,1,PZA,generico,SI,28/02/2020
4926,0801810144,Lápices Marcadores Grasos para escribir en vidrio en colores: Negro. Caja con 12 piezas.,,,,generico,SI,28/02/2020
4927,0801810151,Lápices Marcadores Para marcar vidrio o porcelana. Con punta de carburo de tungsteno. Pieza.,,,,generico,SI,28/02/2020
4928,0801850256,"Detergentes Para lavado de material de vidrio, plástico y porcelana con eliminación completa de trazas y residuos biodegradable neutro. Envase con 4 litros.",,,,generico,SI,28/02/2020
4929,0801850272,Mascarilla Mascarilla quirúrgica de rayón con filtro de polipropileno resistente a fluidos. Con careta protectora con recubrimiento antiempañante y antireflejante. Desechable. Caja con mínimo 25 piezas.,ENV,1,PZA,generico,SI,28/02/2020
4930,0802290023,Matraces De vidrio refractario con graduación aproximada y con labio tipo Erlenmeyer. Para volúmenes de: 25 ml. Pieza.,,,,generico,SI,28/02/2020
4931,0802290031,Matraces De vidrio refractario con graduación aproximada y con labio tipo Erlenmeyer. Para volúmenes de: 50 ml. Pieza.,FCO,1000,ML.,generico,SI,28/02/2020
4932,0802290056,Matraces De vidrio refractario con graduación aproximada y con labio tipo Erlenmeyer. Para volúmenes de: 125 ml. Pieza.,FCO,250,ML.,generico,SI,28/02/2020
4933,0802290064,Matraces De vidrio refractario con graduación aproximada y con labio tipo Erlenmeyer. Para volúmenes de: 250 ml. Pieza.,,,,generico,SI,28/02/2020
4934,0802290072,Matraces De vidrio refractario con graduación aproximada y con labio tipo Erlenmeyer. Para volúmenes de: 500 ml. Pieza.,,,,generico,SI,28/02/2020
4935,0802290080,Matraces De vidrio refractario con graduación aproximada y con labio tipo Erlenmeyer. Para volúmenes de: 1000 ml. Pieza.,FCO,500,ML.,generico,SI,28/02/2020
4936,0802290114,Matraces De vidrio refractario con graduación aproximada y con labio tipo Erlenmeyer. Para volúmenes de: 2000 ml. Pieza.,FCO,500,ML.,generico,SI,28/02/2020
4937,0802290262,Matraces Especiales para medición exacta volumétrico. De vidrio refractario cuello largo boca angosta con tapón esmerilado. Para volúmenes de: 25 ml. Pieza.,,,,generico,SI,28/02/2020
4938,0802290288,Matraces Especiales para medición exacta volumétrico. De vidrio refractario cuello largo boca angosta con tapón esmerilado. Para volúmenes de: 50 ml. Pieza.,FCO,25,ML.,generico,SI,28/02/2020
4939,0802290296,Matraces Especiales para medición exacta volumétrico. De vidrio refractario cuello largo boca angosta con tapón esmerilado. Para volúmenes de: 100 ml. Pieza.,FCO,60,ML.,generico,SI,28/02/2020
4940,0802290387,Matraces Especiales para medición exacta volumétrico. De vidrio refractario cuello largo boca angosta con tapón esmerilado. Para volúmenes de: 250 ml. Pieza.,,,,generico,SI,28/02/2020
4941,0802290395,Matraces Especiales para medición exacta volumétrico. De vidrio refractario cuello largo boca angosta con tapón esmerilado. Para volúmenes de: 500 ml. Pieza.,,,,generico,SI,28/02/2020
4942,0802290403,Matraces Especiales para medición exacta volumétrico. De vidrio refractario cuello largo boca angosta con tapón esmerilado. Para volúmenes de: 1000 ml. Pieza.,,,,generico,SI,28/02/2020
4943,0802290411,Matraces Especiales para medición exacta volumétrico. De vidrio refractario cuello largo boca angosta con tapón esmerilado. Para volúmenes de: 2000 ml. Pieza.,,,,generico,SI,28/02/2020
4944,0802290437,Matraces Especiales para la preparación de reactivos de vidrio refractario de bola. Para volúmenes de: 500 ml. Pieza.,,,,generico,SI,28/02/2020
4945,0802290445,Matraces Especiales para filtrar al vacío De vidrio refractario. Tipo Kitasato. Para volúmenes de: 500 ml. Pieza.,FCO,25,GR,generico,SI,28/02/2020
4946,0802290452,Matraces Especiales para filtrar al vacío De vidrio refractario. Tipo Kitasato. Para volúmenes de: 1000 ml. Pieza.,,,,generico,SI,28/02/2020
4947,0802290478,Medios de cultivo Medio R.P.M.I 1640. Con L-glutamina. Polvo liofilizado. Sobre para 1000 ml. Caja con 50 sobres. RTC.,,,,generico,SI,28/02/2020
4948,0802290486,Medios de Cultivo agar. Agar cistina y tripticaseína (CTA). Para conservar cepas investigar la movilidad de microorganismos difíciles y si se le añaden carbohidratos hacer estudios de fermentación. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
4949,0802290494,Medios de Cultivo medios especiales. Medio de transporte Agar (Stuart). Para conservar especimenes principalmente cuando se sospecha la presencia de gonococo. Frasco con 450 g. TA.,FCO,25,GR,generico,SI,28/02/2020
4950,0802290502,Agar Sal y manito. Para el aislamiento de Staphylococcus patógenos. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
4951,0802290510,Medios de cultivo agar. Agar Casman.  Frasco con 450 g.  TA.,,,,generico,SI,28/02/2020
4952,0802290528,Medios de Cultivo Caldos. Caldo selenito de sodio.  Útil para el aislamiento de enterobacterias principalmente Salmonella.  Frasco con 450 g.  TA.,,,,generico,SI,28/02/2020
4953,0802290536,Medios de Cultivo Caldos. Caldo de cultivo para aislar bacterias aeróbicas en sangre.  En frasco al vacío para 20 ml. y unidad ventiladora (pediátrico).  Juego.,,,,generico,SI,28/02/2020
4954,0802290544,Medios de Cultivo agar. Agar lisina y hierro (LIA). Frasco con 450 g. TA.,FCO,100,GR,generico,SI,28/02/2020
4955,0802290551,Medios de Cultivo agar. Agar nutritivo. Medio de cultivo simple para el aislamiento de microorganismos con pocas exigencias nutritivas. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
4956,0802290569,Medios de Cultivo agar. Agar Sulfito de bismuto. Aislamiento de Salmonella typhi. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
4957,0802290577,Medios de cultivo medios especiales. Medio de glucosa para diferenciar el metabolismo oxidativo del fermentativo de bacterias gram negativas. Ámpula. Caja con 26. RTC.,,,,generico,SI,28/02/2020
4958,0802290585,Medios de cultivo Medio Mc Coy 5 a. Frasco con 100 ml. RTC.,FCO,25,GR,generico,SI,28/02/2020
4959,0802290593,Sustancias biológicas antígenos sueros. Tripsina (en polvo) tipo II.  Frasco con 10 g.  RTC.,FCO,100,GR,generico,SI,28/02/2020
4960,0802290601,Medios de cultivo agar. Agar para anaerobios. Frasco con 500 g. TA.,FCO,25,GR,generico,SI,28/02/2020
4961,0802290619,Medios de cultivo agar. Agar Bordet-Gengou.  Medio de cultivo selectivo para el aislamiento de Bordetella.  Frasco con 450 g.  TA.,FCO,10,GR,generico,SI,28/02/2020
4962,0802290635,Medios de Cultivo Caldos. Caldo selectivo para Streptococcus.  Frasco con 450 g.  TA.,,,,generico,SI,28/02/2020
4963,0802290643,Medios de cultivo agar. Agar eosina-azul de metileno.  Medio selectivo y diferencial para enterobacterias lactosa positivas.  Frasco con 450 g.  TA.,,,,generico,SI,28/02/2020
4964,0802290650,Medios de Cultivo Caldos. Caldo de lactosa adicionado de MUG.  Frasco con 500 g.  TA.,,,,generico,SI,28/02/2020
4965,0802290668,Medios de cultivo agar. Agar fenilalanina.  Medio diferencial para enterobacterias productoras de ácido fenilpirúvico.  Frasco con 450 g.  TA.,FCO,25,ML.,generico,SI,28/02/2020
4966,0802290676,Medios de cultivo agar.  Agar selectivo para Campylobacter sp.  Frasco con 100 g.  TA.,,,,generico,SI,28/02/2020
4967,0802290684,Medios de Cultivo Caldos. Caldo de bilis rojo violeta.  Frasco con 500 g.  TA.,FCO,5,GR,generico,SI,28/02/2020
4968,0802290700,Medios de cultivo medios especiales. De Hugh y Leifson.  Frasco con 500 g.  TA.,,,,generico,SI,28/02/2020
4969,0802290718,Medios de cultivo agar. Agar G.C.  Medio de cultivo selectivo para Neisseria enriquecido con sangre o hemoglobina y  suplemento nutritivo.  Frasco con 450 g.  TA.,FCO,60,ML.,generico,SI,28/02/2020
4970,0802291021,Medios de cultivo agar. Agar Baird Parker.  Frasco con 500 g.  TA.,,,,generico,SI,28/02/2020
4971,0802291047,Medios de cultivo placas. Agar para cuenta estándar.  Placa con 12 pozos.  Pieza.  RTC.,FCO,25,GR,generico,SI,28/02/2020
4972,0802291054,Medios de cultivo agar. Agar base sangre para aislar e investigar la actividad hemolítica de microorganismos. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
4973,0802292417,Medios de Cultivo suplementos. Hemoglobina. Complemento de medios de cultivo para favorecer el crecimiento de microorganismos del género Neisseria. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
4974,0802292425,Medios de cultivo agar. Agar selectivo para Campylobacter blaser.  Frasco con 450 g.  TA.,,,,generico,SI,28/02/2020
4975,0802292458,Medios de cultivo agar. Agar indol nitrito.  Para la identificación de microorganismos que reducen los nitratos y producen indol.  Frasco con 450 g.  TA.,,,,generico,SI,28/02/2020
4976,0802292466,Medios de cultivo placas. Agar para aislar Clostridium difficile en caja Petri. Paquete con 10. RTC.,EQP,25,PBA,generico,SI,28/02/2020
4977,0802292474,Medios de Cultivo medios especiales. Medio infusión cerebro y corazón. Medio enriquecido para microorganismos con numerosos requerimientos nutritivos. Frasco con 450 g. TA.,EQP,25,PBA,generico,SI,28/02/2020
4978,0802292482,Medios de Cultivo agar. Agar Kligler (con hierro). Para las pruebas bioquímicas de enterobacterias y caracterizar su fermentación de la glucosa y la lactosa o la producción de ácido sulfhídrico. Frasco con 450 g. TA.,ENV,-,PBA,generico,SI,28/02/2020
4979,0802292706,Medios de cultivo complementos. Lactosa para añadir a medios de cultivo.  Polvo. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
4980,0802292714,Medios de cultivo medios especiales. Medio enriquecido con factores de crecimiento para gérmenes de cultivo difícil. Caja con 12. RTC.,,,,generico,SI,28/02/2020
4981,0802292722,Medios de Cultivo Agar-Urea Christensen (base). Frasco con 500 g. TA.,FCO,2,ML.,generico,SI,28/02/2020
4982,0802292730,Medios de cultivo placas. Placa de Agar de sal y manitol desechable estéril de poliestireno cristal de 92 mm de diámetro con 18 ml de medio hidratado. Apilable con identificación impresa individual. Bolsa estéril de PVDC polipropileno sellada al calor con etiqueta de identificación. Caducidad 12 semanas. Placa. RTC.,FCO,2,ML.,generico,SI,28/02/2020
4983,0802292748,Medios de cultivo placas. Placa de Agar sangre con azida desechable estéril de poliestireno cristal de 92 mm de diámetro con 18 ml de medio hidratado con 5% de sangre desfibrinada de carnero. Apilable con dentificación impresa individual. Bolsa estéril de PVDC polipropileno sellada al calor con etiqueta de identificación. Caducidad 5 semanas. Placa. RTC.,FCO,2,ML.,generico,SI,28/02/2020
4984,0802292755,Medios de cultivo placas. Placa de Agar gelosa chocolate desechable estéril de poliestireno cristal de 92 mm de diámetro con 18 ml de medio hidratado con 1% de hemoglobina y 1% de suplemento nutritivo. Apilable con identificación impresa individual. Bolsa estéril de PVDC polipropileno sellada al calor con etiqueta de identificación. Caducidad 14 semanas. Placa. RTC.,FCO,2,ML.,generico,SI,28/02/2020
4985,0802292995,Medios de cultivo placas. Placa de Thayer Martin desechable estéril de poliestireno cristal de 92 mm de diámetro con 18 ml de medio hidratado con 1% de hemoglobina 1% de suplemento nutritivo y 1% de inhibidor de VCNT. Apilable con identificación impresa individual. Bolsa estéril de PVDC polipropileno sellada al calor con etiqueta de identificación. Caducidad 14 semanas. Placa. RTC.,FCO,2,ML.,generico,SI,28/02/2020
4986,0802293001,Medios de cultivo placas. Placa de Agar sangre desechable estéril de poliestireno cristal de 92 mm de diámetro con 18 ml de medio hidratado con 5% de sangre desfibrinada de carnero. Apilable con identificación impresa individual. Bolsa estéril de PVDC polipropileno sellada al calor con etiqueta de identificación. Caducidad 14 semanas. Placa. RTC.,FCO,1000,ML.,generico,SI,28/02/2020
4987,0802300137,Medios de cultivo placas. Placa    de    Agar    sangre    con    bajo    pH    desechable    estéril    de    poliestireno    cristal    de 92   mm   de   diámetro   con   18   ml   de   medio   hidratado   con   5%   de   sangre   desfibrinada de carnero. Apilable con identificación impresa individual. Bolsa estéril de PVDC polipropileno sellada al calor con etiqueta de identificación. Caducidad 14 semanas. Placa. RTC.,,,,generico,SI,28/02/2020
4988,0802310011,Medios de Cultivo agar. Agar Mac Conkey. Medio selectivo para el aislamiento de coliformes. Frasco con 450 g. TA.,ENV,1,PZA,generico,SI,28/02/2020
4989,0802350140,Medios de cultivo placas. Placa de Agar Casman con 10% de sangre desfibrinada de caballo. Desechable estéril De poliestireno cristal de 92 mm de diámetro con  18 ml. de medio hidratado. Apilable con identificación impresa individual.  Bolsa estéril de PVDC polipropileno sellada al calor con etiqueta de identificación. Caducidad 14 semanas. Placa. RTC.,,,,generico,SI,28/02/2020
4990,0802350363,Medios de cultivo complementos. Maltosa para añadir a medios de cultivo. Frasco con 450 g. TA.,PQT,100,PZA,generico,SI,28/02/2020
4991,0802350389,Medios de Cultivo Caldos. Caldo nutritivo Dab -7. Frasco con 450 g. TA.,ENV,1,PZA,generico,SI,28/02/2020
4992,0802350405,Medios de Cultivo Agar. Agar selectivo para Bacillus cereus. Frasco con 112 g. TA.,CJA,1000,PZA,generico,SI,28/02/2020
4993,0802350819,Medios de cultivo medios especiales. Medio de lecitina polisorbato caseína peptona. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
4994,0802350827,Medios de cultivo agar. Agar biotriptasa. Para aislamiento de Brucella. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
4995,0802350843,Medios de Cultivo caldos. Caldo manitol y rojo de fenol. Útil para identificación de enterobacterias y otros microorganismos con base a la capacidad de fermentar el manitol. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
4996,0802350850,Medios de cultivo medios especiales. Medio de caldo lactosado. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
4997,0802350868,Medios de cultivo medios especiales. Medio de Infusión de carne con dextrosa para cultivo de anaerobios. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
4998,0802350876,Medios de Cultivo medios especiales. Medio MIO. Para diferenciar enterobacterias. Frasco con 450 g. TA.,ENV,1,PZA,generico,SI,28/02/2020
4999,0802350942,Medios de cultivo placas. Placa para la cuenta total de microorganismos en líquidos. Placa. RTC.,CJA,100,PZA,generico,SI,28/02/2020
5000,0802350959,Medios de Cultivo Caldos. Caldo MR-VP. Para la identificación bacteriana basado en la reacción de rojo de metilo y Voges Proskauer. Frasco con 450 g. TA.,BSA,10,PZA,generico,SI,28/02/2020
5001,0802350967,Medios de cultivo placas. Placa para la cuenta total de hongos y levaduras en líquidos. Placa. RTC.,CJA,50,PZA,generico,SI,28/02/2020
5002,0802351098,Medios de Cultivo agar. Agar Nickerson o Agar Biggy.  Para el aislamiento de levaduras del género Cándida.  Frasco con 450 g.  TA.,CJA,50,PZA,generico,SI,28/02/2020
5003,0802351106,Medios de cultivo placas. Placa para la cuenta total de coliformes en líquidos para uso en bacteriología sanitaria y ambiental. RTC.,CJA,100,PZA,generico,SI,28/02/2020
5004,0802410027,Medios de cultivo placas. Placa para la cuenta total de organismos anaeróbicos en líquidos. Placa. RTC.,CJA,100,PZA,generico,SI,28/02/2020
5005,0802410191,Medios de cultivo complementos. Peptona de caseína. Para cultivar microorganismos exigentes demostrar indol y probar la potencia de antimicrobianos. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
5006,0802530014,Medios de Cultivo Caldos. Caldo agar de Letheen. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
5007,0802650036,Medios de cultivo agar. Agar Sabouraud con dextrosa. Para el cultivo de hongos. Frasco con 450 g. TA.,CJA,12,PZA,generico,SI,28/02/2020
5008,0802650044,Medios de Cultivo caldos. Caldo sacarosa y rojo de fenol. Útil para la caracterización de enterobacterias basado en su capacidad de fermentar la sacarosa. Frasco con 450 g. TA. Adicionando urea y azul de bromotimol se puede obtener el surraco. (Consultar Reactivos Químicos).,CJA,150,PZA,generico,SI,28/02/2020
5009,0802650515,Medios de Cultivo agar. Agar Salmonella-Shigella Medio selectivo y diferencial principalmente para enterobacterias lactosa negativas. Frasco con 450 g. TA.,CJA,150,PZA,generico,SI,28/02/2020
5010,0802650523,Medios de Cultivo suplementos. Suplemento nutritivo enriquecido. Complemento de medios de cultivo para el aislamiento de microorganismos con grandes requerimientos nutritivos. Frasco con 10 ml. TA.,CJA,150,PZA,generico,SI,28/02/2020
5011,0802700013,Medios de Cultivo caldos. Caldo tetrationato. Medio enriquecido principalmente útil para enterobacterias del género Salmonella. Frasco con 450 g. TA.,CJA,150,PZA,generico,SI,28/02/2020
5012,0802700021,Medios de Cultivo caldos. Caldo tioglicolato sin dextrosa y sin indicador. Para el cultivo y aislamiento de anaerobios. Frasco con 450 g. TA.,ENV,1,PZA,generico,SI,28/02/2020
5013,0802860072,Medios de cultivo agar. Agar Hierro y triple azúcar. Para la identificación de enterobacterias. Frasco con 450 g. TA.,ENV,1,PZA,generico,SI,28/02/2020
5014,0803010180,Medios de Transporte. Medio de transporte Cary y Blair. Tubos preparados con hisopo. Pieza. RTC,PZA,1,PZA,generico,SI,28/02/2020
5015,0803010222,Medios de cultivo medios especiales.  Medio TCBS (Tiosulfato Citrato Sales biliares Sacarosa). Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
5016,0803160027,Medios de Cultivo Caldos.Caldo base de Muller descarboxilasa. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
5017,0803160035,Medios de Cultivo agar. Agar verde brillante. Medio selectivo y diferencial de enterobacterias patógenas y principalmente Salmonella. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
5018,0803160043,Medios de cultivo complementos. Sacarosa urea. Frasco con 450 g. TA.,CART,50,DSC,generico,SI,28/02/2020
5019,0803160076,Medios de cultivo complementos. Sangre desfibrinada de carnero. Frasco con 50 ml. RTC.,CART,50,DSC,generico,SI,28/02/2020
5020,0803160100,Medios de Cultivo suplementos. VCNT inhibidor. Vancomicina colimicina nistatina y trimetoprima inhibidores para preparar el medio de Thayer-Martin. Frasco con 10 ml. RTC.,FCO,50,DSC,generico,SI,28/02/2020
5021,0803160118,Medios de cultivo placas. Medio Agar TCBS cultivo en placa preparada. Placa. RTC.,CART,50,DSC,generico,SI,28/02/2020
5022,0803160126,Medios de cultivo medios especiales. Medio base para el aislamiento selectivo de Bordetella pertussis con carbón vegetal y ácido nicotínico. Frasco con 500 g. TA.,FCO,50,DSC,generico,SI,28/02/2020
5023,0803160134,Medios de Cultivo Caldos. Caldo Lauril sulfato de sodio. Usado para el análisis microbiológico de aguas y alimentos. Frasco con 450 g. TA.,CART,50,DSC,generico,SI,28/02/2020
5024,0803160159,Medios de Cultivo Caldos. Caldo al 2% Verde brillante bilis. Para la proliferación selectiva de coliformes. Frasco con 450 g. TA.,CART,50,DSC,generico,SI,28/02/2020
5025,0803160167,Medios de Cultivo agar. Agar dextrosa y papa. Para identificación cultivo y recuento de levaduras y hongos. Frasco con 450 g. TA.,CART,50,DSC,generico,SI,28/02/2020
5026,0803160175,Medios de Cultivo agar. Agar bilis y rojo violeta. Para cuenta de bacterias coliformes. Frasco con 450 g. TA.,,,,generico,SI,28/02/2020
5027,0803160555,Medios de Cultivo agar. Agar para método estándar. Para cuenta microbiana total en la leche. Frasco con 450 g. TA.,CART,50,DSC,generico,SI,28/02/2020
5028,0803160647,Medios de Cultivo caldos. Caldo Müeller-Hinton. Para pruebas de concentración mínima inhibitoria y actividad bacteriostática del suero. Frasco con 450 g. TA.,CART,50,DSC,generico,SI,28/02/2020
5029,0803160902,Medios de cultivo para desarrollo de células Medio mínimo esencial (MEM) estéril con 2200 mg/L de bicarbonato de sodio sin L-glutamina. Frasco con 100 ml. RTC.,CART,50,DSC,generico,SI,28/02/2020
5030,0803161751,Sustancia biológicas Desoxi-ATP. Grado biología molecular. Solución con 100 micromoles en 10 ml. Frasco con 10 ml. C (-20ºC).,CART,50,DSC,generico,SI,28/02/2020
5031,0803162056,Sustancia biológicas Desoxi-CTP. Grado biología molecular. Solución con 100 micromoles en 10 ml. Frasco con 10 ml. C (-20ºC).,CART,50,DSC,generico,SI,28/02/2020
5032,0803162601,Sustancia biológicas Desoxi-GTP. Grado biología molecular. Solución con 100 micromoles en 10 ml. Frasco con 10 ml. C (-20ºC).,CART,50,DSC,generico,SI,28/02/2020
5033,0803163757,Sustancia biológicas Desoxi-TTP. Grado biología molecular. Solución con 100 micromoles en 10 ml. Frasco con 10 ml. C (-20ºC).,CART,50,DSC,generico,SI,28/02/2020
