ID,CLAVE12,DESCRIPCION,UNIDAD,CANTI,TIPO,caracteristicas,redfrio,fecreg
7393,5313412511,Unidad radiológica básica.. Equipo que permite realizar radiografías de tipo general para cubrir las necesidades primarias de una unidad de medicina familiar de 5 consultorios. Mesa fija: con Bucky integrado que acepte chasis de 35.56 x 43.18 cm. (14x17š) con rejilla oscilante focalizada a un rango entre 90 y 105 cm. o mayor relación 8:1 o mayor entre 30 y 150 líneas por cm. Columna portaTubos.: autosoportable al piso con longitud del soporte no mayor de 300 cm. con desplazamiento sobre el soporte en un rango de 225 a 275 cm. o mayor con frenos electromagnéticos. Tubo de rayos X: con foco fino de 1.0 mm con foco grueso de 2.0 mm con velocidad del ánodo de 3000 RPM o mayor con rotación del tubo de + 90 grados. Bucky vertical: fijo al piso o al muro con rejilla oscilante con relación 12: 1 con focalización de 130 cm o mayor con 30 líneas por cm o mayor Que acepte chasis de 35.56 x 43.18 cm. (14x17š). Generador: de dos pulsos o de alta frecuencia con capacidad de un rango de 30 a 37.5 KW con 300 mA o mayor con un rango de 40 a 125 KV con pasos de 2 KV con rango de tiempo de 10 milisegundos a 5 segundos con panel de control digital que despliegue: KV mA y seg.,,,,generico,NO,28/02/2020
7394,5313412529,"Unidad radiológica y fluoroscópica con telemando y arco en šcš con mesa básculable. Sistema de Rayos ""X"" multipropósito para aplicaciones radiográficas fluoroscópicas angiográficas e intervencionales. Mesa de Rayos ""X"" telecomandada con brazo tipo ""C"" para montaje del tubo e intensificador de imagen con cobertura de paciente de al menos 120 cm. Con sistema de protección de choques. Generador generador trifásico de Rayos ""X"" de alta frecuencia controlado mediante microprocesadores y sistema de protección de error con protección contra sobrecarga del tubo potencia de 80 kw como mínimo y al menos 1000 mA de corriente máxima tiempo de exposición de 2 ms o menor con ajuste de voltaje entre 40 KW o menor hasta 125 KW o mayor control automático de exposición control automático de brillo. Con consola de control de mando cercano y telemando. Tubo de Rayos ""X"" 9000 R.P.M. como mínimo con punto focal fino no mayor a 0.6 mm y punto focal grueso no mayor a 1.2 mm. Con capacidad de acumulación de calor en el ánodo de al menos 300 KHU. Mesa paciente telemando basculable 85°/ -45° suspendida de un solo punto y cono para compresión manejado a control remoto altura de la mesa variable desde 90 cm o menor hasta 120 cm. o mayor desplazamiento lateral del tablero de la mesa de al menos + 12.5 cm. y 20 cm o desplazamiento lateral del brazo en C de al menos + 13 cm y de - 15 cm. Características del brazo desplazamiento longitudinal del brazo C de al menos 125 cm. con velocidad continuamente variable rotación del brazo en c de 90 ° LAO como mínimo hasta al menos 40 ° RAO angulación cráneo - caudal del brazo en C de por lo menos ± 30 ° en posición A.P y P.A. con velocidad variable. Intensificador de imagen de 35 cm o mayor con al menos 3 campos 35/25/17 cm o mayor y sistema de detección de colisión incorporado dos monitores de T.V. con las siguientes características: alta resolución de 1049 ajuste automático de brillo pantalla de 50 cm o mayor con suspensión al techo. Con sistema digital de adquisición de imágenes en 1024 x 1024 pixeles y 10 bits que cuente con: al menos 64 MBytes de memoria RAM o en disco adquisición de 7.5 imágenes por segundo o mayor disco óptico magnético con capacidad mínima de 600 Mb o mayor sustracción digital en tiempo real despliegue de 16 imágenes. Control remoto para selección de imágenes consola con teclado alfanumérico y monitor de 53 cm o mayor y 1000 líneas o mayor con programas para procesamiento de la imagen que al menos permitan el realce de bordes adaptación del brillo re-enmascaramiento corrección en tiempo real o filtro para correcciones dinámicas de los artefactos por movimiento zoom y anotación de texto.",,,,generico,NO,28/02/2020
7395,5313412537,Unidad radiológica digital para estudios de tórax. Equipo radiográfico para la toma de imágenes digitales de tórax. Sistema de detección: sistema detector 2000 x 2000 x 12 bit o mayor que permita formatos hasta 40 x 40 cm o mayor distancia foco imagen de 180 cm o mayor. Recorrido vertical. Estación de trabajo que permita la visualización de las imágenes adquiridas así como su almacenamiento con monitor de 21 pulgadas o mayor b/n o color con resolución de 1280 x 1024 pixeles o mayor almacenamiento de 300 o más imágenes. Generador de Rayos X de alta frecuencia potencia nominal de 50 kW o mayor corriente máxima de 650 mA kilovoltaje hasta 140 KV variable control automático de exposición. Tubo de rayos X: punto focal de 1.3 mm o menor capacidad calorífica del ánodo de 300 kHU.,,,,generico,NO,28/02/2020
7396,5313412552,"Unidad radiológica y fluoroscópica transportable tipo arco en ""C . Equipo móvil de radiología con fluoroscopía para diagnóstico que utiliza un brazo en C y aplica técnicas analógicas o de conversión analógica a digital para la captura presentación y manipulación de imágenes para diversas aplicaciones como la evaluación visual y cuantitativa de la anatomía y funcionamiento de diversas zonas seleccionadas. Generador de rayos X de alta frecuencia: Potencia de 2 kW. o mayor kV. de 40 o menor a 110 corriente en fluoroscopia pulsada o continua de 7 mA. o mayor corriente de radiografía de 18 mA. o mayor. Tubo de rayos X: Un punto focal de 0.6 mm o menor o dos puntos focales uno de 0.6 mm. o menor y el otro de 1.4 mm. o menor capacidad de almacenamiento de calor térmico en el ánodo de 45 KHU o mayor anodo fijo o rotatorio. Arco en C: SID de 90 cm. o mayor. Distancia entre foco e imagen (Source Image Distance) rotación de +/- 110 grados o mayor recorrido horizontal recorrido vertical movimiento panorámico o lateral. Cadena de imagen digital o cámara de video o CCD de al menos 1k x 1k o mayor a 12 bits o mayor. Diámetro del intensificador de imagen de 9š o mayor de 2 campos como mínimo. Adquisición o almacenamiento de 6 imágenes o pulsos/seg. o mayor. Con capacidad de almacenamiento de al menos 3000 imágenes o 100 Gb o mayor. ICOM print y DICOM send o store al menos. Con unidad de grabación CD-R o DVD en formato DICOM. Consola de control móvil: Dos monitores de 18š o mayor con resolución de 1k x 1k teclado alfa numérico de control de procesos.",,,,generico,NO,28/02/2020
7397,5313412560,Unidad radiológica para localización anatómica. Equipo para localizar áreas anatómicas y guiar procedimientos mediante Rayos šXš. Con generador de Rayos šXš de alta frecuencia con potencia de 30 kW o mayor. Con un rango seleccionable de kilovoltaje de 40 a 125 kV como mínimo. Con un rango seleccionable de miliamperaje segundo de 1.0 a 300 como mínimo. Tiempo de exposición seleccionable en el rango de 0.003 seg a 3 segundos como mínimo. Tubo de Rayos šXš de ánodo giratorio con 2 puntos focales: de 0.6 y 1.2 mm o menores con suspensión cielítica del tubo de Rayos šXš con frenos electromagnéticos en al menos 2 movimientos Viaje vertical de la columna del tubo de 120 cm como mínimo. Viaje longitudinal de la columna del tubo de 320 cm como mínimo. Viaje transversal de la columna del tubo de 200 cm como mínimo. Rotación del tubo de Rayos šXš respecto al eje vertical de +150°/-180° como mínimo. Rotación del tubo de Rayos šXš respecto al eje horizontal de +/-120° como mínimo. Con colimador manual con haz luminoso.,,,,generico,NO,28/02/2020
7398,5313412571,Rayos X con fluroscopia móvil digital tipo arco en šCš. Equipo móvil de radiología con fluoroscopia para diagnóstico que utiliza un brazo en C y aplica técnicas digitales para la captura presentación y manipulación de imágenes para diversas aplicaciones como la evaluación visual y cuantitativa de la anatomía y funcionamiento de diversas zonas seleccionadas. Generador de rayos X de alta frecuencia: Potencia de 15kW. o mayor kV. de 40 a 125 corriente en fluoroscopia pulsada o continua de 3 mA. o menor a 200 mA o mayor corriente de radiografía digital o imagen única de 125 mA. o mayor. Tubo de rayos X: Dos puntos focales uno de 0.3 mm. o menor y el otro de 0.6 mm. o menor capacidad de almacenamiento de calor térmico en el ánodo de 300 KHU o mayor ánodo giratorio o rotatorio. Arco en C: SID de 99 cm. o mayor. Distancia entre foco e imagen (Source Image Distance) rotación o angulación de +/-110 grados o mayor recorrido horizontal recorrido vertical movimiento panorámico o lateral. Detector digital plano: Adquisición o profundidad de imagen de 14 bits o mayor matriz de 1000 x 1000 pixeles o mayor de silicón amorfo (a-Si) o Ioduro de cesio (Csi) tamaño de 20 cm. x 20 cm (8š x 8š) o mayor tamaño del pixel de 194 micrones o menor DQE de 75% o mayor o 2.4 lp/mm. o mayor. Sustracción digital en tiempo real o DSA. Fluoroscopia pulsada de 25 imágenes o frames/segundo o mayor. Capacidad de almacenamiento de 20000 imágenes o mayor o 100 Gb o mayor. DICOM Print y DICOM Send o Store DICOM Worklist al menos. Con unidad de grabación CD-R o DVD en formato DICOM. Se deberá incluir un visor DICOM. Consola de control móvil: Dos monitores de 18š o mayor con resolución de 1k x 1k teclado alfa numérico de control de procesos.,,,,generico,NO,28/02/2020
7399,5313430174,Ergómetro para miembros inferiores. Equipo con resistencia isocinética para miembros inferiores. Consta de los siguientes elementos: acomodación a velocidades fijas. Selector de velocidad con capacidad de cambio sin interrumpir el ejercicio. Carga de trabajo seleccionable en rpm. Cronómetro con señal acústica al llegar al tiempo programado. Despliegue del medidor en Kg-m./min. a caloría/min. Tabla de conversión de kilogramo/minuto a caloría. Manubrios de altura ajustable. Asiento de altura ajustable y con escala graduada. Pedales con correa ajustable. Ruedas para desplazamiento. Niveladores para estabilizarlo al piso. Las especificaciones de cada uno de los elementos señalados serán determinadas por las unidades médicas de acuerdo a sus necesidades.,,,,generico,NO,28/02/2020
7400,5313430182,Ergómetro para miembros superiores. Equipo con resistencia isocinética para miembros superiores. Consta de los siguientes elementos: resistencia isocinética de acomodación a velocidades fijas. Selector de velocidad con capacidad de cambio sin interrumpir el ejercicio. Carga de trabajo seleccionable en rpm. Cronómetro con señal acústica al llegar al tiempo programado con despliegue analógico del medidor en kg-m./min. Tabla de conversión de kilogrametro/ minuto a caloría/minuto. Manubrios independientes para cada brazo y de extensión ajustable. Asiento de altura ajustable y con escala graduada con desplazamiento horizontal para adaptar distancia del paciente a los manubrios. Soportes de pies para pacientes pediátricos y adultos. Ruedas para desplazamiento Niveladores par estabilizarlo al piso. Las especificaciones de cada uno de los elementos señalados serán determinadas por las unidades médicas de acuerdo a sus necesidades.,,,,generico,NO,28/02/2020
7401,5313450016,Analizadores. Glucómetro. Unidad portátil para medir glicemia. Descripción: Con pantalla de cristal líquido. Método de medición: electroquímico o reflectancia. Capacidad de medición hasta 500 o 600 mg/dl sin necesidad de limpiar o enjuagar. Dispositivo de punción semiautomática para la obtención de muestras de sangre capilar. Volumen de muestra máximo de 10 microlitros. Tiempo de prueba: máximo 45 segundos. Con o sin memoria de pruebas. Indicador visual de batería baja. Temperatura de operación de 10 ° a 40 ° +/- 5 ° C.,,,,generico,NO,28/02/2020
7402,5313450255,Equipo de administración de radioaerosoles. Sistema generador de aerosoles que administra partículas radiactivas para estudios gamagráficos pulmonares. Sistema que permite la administración de nebulizado con tamaño de partículas de 0.8 * para valorar la permeabilidad pulmonar epitelial así como la ventilación pulmonar en forma objetiva. Contiene un nebulizador boquilla para paciente filtros Tubos. corrugados trampas bolsa recolectora. Alimentado por tanque de oxígeno o central.,,,,generico,NO,28/02/2020
7403,5313450263,Analizadores. Biosensor para medir en sangre: glucosa (en un rango de 20 A 600 mg/dl y en un tiempo aproximado de 12 segundos) colesterol (en un rango de 150 A 300 mg/dl y en un tiempo aproximado de 3 minutos); y triglicéridos (en un rango de 70 a 600 mg/dl en un tiempo aproximado de 3 minutos); con memorias. Tiras reactivas. Lancetas. Accesorios: dispositivo de punción.,,,,generico,NO,28/02/2020
7404,5313450321,Equipo neumático para isquemia. Equipo electroneumático rodable para reducir el flujo sanguíneo en las extremidades torácicas y pélvicas con fines terapéuticos. Con las siguientes características seleccionables de acuerdo a las necesidades de las unidades médicas: Controlado electrónicamente por microprocesador. Puertos de salida para manejar torniquetes. Interruptor para controlar torniquetes. Paneles de control y monitoreo independientes para cada torniquete para ajuste de: presión tiempo de insuflación desinflado inmediato. Alarmas audibles y visibles con silenciador temporal para indicar tiempo de insuflación completo fuga en el sistema de torniquete falla eléctrica. Cajón para guarda de accesorios.,EQP,1,EQP,generico,NO,28/02/2020
7405,5313450332,Equipo para liberación endoscópica del túnel del carpo. Equipo portátil para liberación de ligamento transverso del túnel del carpo para cirugía endoscópica de mano; compuesto por una pieza de mano con gatillo un ensamble de navaja desechable retráctil con escala en cm y ventana en la punta para visualizar directamente el ligamento; con endoscopio de 3 mm y adaptador universal compatible con la fuente de luz.,,,,generico,NO,28/02/2020
7406,5313450344,Medidor de glucemia. Equipo para determinación cuantitativa de la glucemia en sangre capilar fresca. Estuche con medidor con pila e instrucciones de uso. Medidor de glucemia puede ser conectado a un ordenador que automáticamente descarga un software con el cual se pueden transferir los datos de las mediciones. El software permite la visualización de la información de los niveles de glucosa del paciente en tiempo real lo que le permite al profesional de la salud analizar los niveles de glucosa del paciente de manera inmediata.,,,,generico,NO,28/02/2020
7407,5313470030,Esfinterotomos. Para vías biliares. Con las siguientes características seleccionables de acuerdo a marca modelo y necesidades de las unidades médicas: calibre longitud alambre guía y alambre de corte. Pieza.,,,,generico,NO,28/02/2020
7408,5313470071,Esfinterotomos. Para pacientes con Billroth II calibre 5.5 Fr longitud 200 cm Tipo: Soehendra. Pieza.,,,,generico,NO,28/02/2020
7409,5313490012,Microkjeldahl. Para determinar Nitrógeno proteico en productos alimenticios granos alergenos etc. Consta de aparatos de digestión con parrilla múltiple y de destilación diseñado para destilación rápida y semiautomática de los productos digeridos. 127 V y 60 Hz.,,,,generico,NO,28/02/2020
7410,5313500026,Láser quirúrgico neodynium-yag. Equipo rodable utilizado con rayo láser con regulador de intensidad. Energía de fotodisrupción de 2.8 mj o menor en el aire. Modo supergaussiano energía máxima: pulso sencillo 10mj Pulso doble 25 mj Pulso triple 40 mj Atenuación de la energía en 9 escalones Duración del pulso menor a 4ns Frecuencia del pulso máximo 2 Hz posibilidad de disparo con interruptor manual o pedal. Diámetro del foco: Mínimo 10 micras en aire. Haz de guía ojo diodo láser Intensidad de 670 nm regulable en forma continua con sistema de enfoque cuatro puntos potencia del haz guía: 3 a 150 microwatts. Lámpara de hendidura integrada con el láser formando una sola unidad debe garantizarse la vista y acceso libre al ojo del paciente. El rayo láser y el eje óptico de la lámpara de hendidura deben estar coaxialmente acoplados. Con filtro para protección del cirujano de los reflejos del láser. Provista de diodo rojo centelleante para la fijación de la mirada del paciente. Con palanca central de mando para orientación y bloqueo respecto al ojo del paciente. Aumentos variables entre 5 X hasta 30 X con sistema galileo. Oculares 12.5 X para portadores de gafas y compensación de +/-8 dioptrías. Regulación del ancho de la hendidura de 0 a 10 mm. Iluminación de halógeno 12V 30W de intensidad regulable.,,,,generico,NO,28/02/2020
7411,5313500075,Láser quirúrgico de bióxido de carbono. Equipo de rayo Láser para maniobra quirúrgica de corte coagulación y vaporización en cirugía general y microcirugía. Aparato de rayos Láser de CO2 en base rodable potencia de 20 a 150 W sobre tejido operación continua y pulsada con brazo articulado de fibra de carbono y sistema de balanceo del brazo en base a resorte enfriamiento por aire. Capacidad para almacenamiento de protocolos.,,,,generico,NO,28/02/2020
7412,5313500083,Equipo de láser de luminoterapia contínua. Con longitud de onda de 600 a 900 nm. de 2.5 a 5000 Hz. Control de intensidad regulador automático de tiempo de tratamiento e indicadores de potencia y voltaje.,,,,generico,NO,28/02/2020
7413,5313500091,Láser portátil equipo de. Equipo para aplicar terapia con láser. Consta de los siguiente elementos: peso programas cálculo de la dosis modalidad de tratamiento potencia pico rango de pulsos y longitud de onda con pantalla celda sensora de emisión láser alarma de fin de tratamiento. Las especificaciones de cada uno de los elementos señalados serán determinadas por las unidades médicas de acuerdo a sus necesidades.,,,,generico,NO,28/02/2020
7414,5313500109,Flexoextensor para movilización contínua y pasiva de cadera y rodilla. Equipo electromecánico para la movilización continua y pasiva de cadera y rodilla en flexión y extensión para evitar adherencias o anquilosamiento. Con las siguientes características de acuerdo a las necesidades de las unidades médicas: Funciones: Pausa velocidad tiempo de tratamiento alcance o amplitud de movimiento peso material y dimensiones.,EQP,1,EQP,generico,NO,28/02/2020
7415,5313500125,Láser oftálmico. Equipo láser para fotocoagulación. Unidad de fotocoagulación con lámpara excitadora de argón fuente de poder sistema de tintes sistema de filtro protector para instalar microscopios quirúrgicos liberador de disparo por pedal. Consola de controles para regular poder duración contador de disparos e intensidad de luz o guía trazadora.,,,,generico,NO,28/02/2020
7416,5313500133,Láser quirúrgico de holmio. Equipo para excisión incisión ablación y vaporización de tejidos sin sangrado además de fragmentación de cálculos. Consta de generador láser con: longitud de onda potencia de pulso despliegue de salida frecuencia en Hz fibra óptica modos o formas de onda amplitud del pulso control de emisión activado por pedal haz de generador láser sistema de enfriamiento integrado; monitor con despliegue y mensajes de error de falla con pantalla sensible al tacto. Las especificaciones de cada uno de los elementos señalados serán determinadas por las unidades médicas de acuerdo a sus necesidades.,,,,generico,NO,28/02/2020
7417,5313500149,Láser Quirúrgico. El sistema láser está destinado para uso en resección endoscópica (cistoscopía) con láser 532 nm de la próstata para el tratamiento de la hipertrófia/hiperplasia benigna de próstata. El aparato no está diseñado para tratar el cáncer de próstata. El sistema láser está destinado para incisión/escisión quirúrgica vaporización ablación hemostasis y coagulación de tejidos blandos. Se incluyen todos los tejidos blandos como la piel tejido cutáneo tejido subcutáneo tejido estriado y liso menisco cartilaginoso membrana mucosa vasos y ganglios linfáticos órganos y glándulas. La consola láser incluye un mecanismo interno enfriado por aire que asegura que las temperaturas de operación sean seguras sin conexiones externas de agua. La emisión de energía láser y la selección del estado del sistema se activan a través de su interruptor de pedal controlado por el cirujano y codificado por el color o la pantalla táctil del sistema que se encuentra en la consola láser. Los principales componentes de la consola láser son: pantalla táctil lector de tarjetas puerto de dato compartimento de almacenaje protector de fibra soporte de fibra puerto de la fibra botón de parada de emergencia del láser almacenamiento posterior ganchos de almacenamiento inferior del cable de energía perilla posterior conexión del interruptor diferencial freno de pie y ventilación. La fibra óptica para láser contiene un mecanismo de emisión lateral que suministra hasta 180W de luz de 532 nm al tejido. La fibra está diseñada para introducirse mediante un endoscopio/cistoscopio en el lugar de tratamiento deseado. La fibra está indicada para la incisión/escisión quirúrgica vaporización ablación hemostasia y coagulación de tejido blando como la piel tejido cutáneo tejido subcutáneo tejido estriado y liso músculo cartílago meniscos membranas mucosas vasos y ganglios linfáticos órganos y glándulas. La fibra consta de lo siguiente: tapa de metal punto de emisión del láser triángulo azul y octágono rojo situado en el lado opuesto; tubo de flujo externo perilla de control indicador de alineación de haz mango de la fibra tubo de flujo de entrada conector con cierre Luer y conector óptico.,,,,generico,NO,28/02/2020
7418,5313510298,Esofagofibroscopio. Equipo flexible de fibra óptica para diagnóstico y tratamiento de enfermedades del esófago. Con las siguientes características seleccionables de acuerdo a las necesidades de las unidades médicas: diámetro externo diámetro de canal de trabajo longitud de trabajo ángulo de visión angulación arriba-abajo e izquierda-derecha.,,,,generico,NO,28/02/2020
7419,5313530056,Espesímetro. Espesímetro metálico. Consta de los siguientes elementos: de aluminio de 3 mm de espesor con escala graduada de 40 cm (16 pulgadas) brazo deslizable sobre escala.,,,,generico,NO,28/02/2020
7420,5313550013,Bisturí ultrasónico. Equipo quirúrgico portátil de ultrasonido para corte y coagulación. Consta de los siguientes elementos: generador de energía con frecuencia ultrasónica controlado por microprocesador; activador; pantalla con indicador de nivel de potencia y estado de operación; control de volumen de sonido y de potencia de trabajo. Las especificaciones de cada uno de los elementos señalados serán determinadas por las unidades médicas de acuerdo a sus necesidades.,,,,generico,NO,28/02/2020
7421,5313560024,Equipo Robótico Para Re-Entrenamiento De Marcha. El equipo robótico para la marcha es una órtesis alimentada eléctricamente que consiste en un ajuste para la cadera y dos órtesis de marcha. Las órtesis están equipadas con un motor para la articulación de la cadera y otro para la articulación de la rodilla. Se monta en una puerta giratoria mediante un paralelogramo. Se utiliza junto a una cinta rodante y un sistema de soporte de peso corporal. Se controla mediante un PC.,,,,generico,NO,28/02/2020
7422,5313570011,Equipo para terapia de heridas con presión negativa. Sistema electromecánico de uso hospitalario para la aplicación de presión negativa en heridas con el fin de promover la cicatrización mediante la generación de presión sub-atmosférica continua o intermitente. Consta de: bomba de control electrónico portátil; pantalla que muestre el estado y valores de operación o controles de membrana para monitorear el estado y los valores de operación; controles para ajustar la velocidad de instilación o irrigación en pantalla o de forma gradual manual; presión negativa de funcionamiento entre 50 y 200 mm Hg; control de modo de operación continuo intermitente; con o sin instilación o irrigación; controles programables de tiempo de funcionamiento para la bomba y para la instilación o irrigación o trabajo continuo para la bomba y para la instilación o irrigación; Alarmas audibles y visibles; Batería recargable con duración de al menos 2 horas.,,,,generico,NO,28/02/2020
7423,5313590159,Espejo vaginal con adaptador para evacuación de humo. Auxiliar en los procedimientos electroquirúrgicos ginecológicos por vía vaginal con las siguientes características seleccionables de acuerdo a las necesidades de las unidades médicas: modelo Graves. Tamaño. Tubo metálico integrado a la valva anterior. Que permita la adaptación del tubo de aspirador al extremo distal. Aislamiento no conductivo de la electricidad. Esterilizable.,,,,generico,NO,28/02/2020
7424,5313600014,Equipo para cifoplastía por balón. Equipo para el tratamiento de fracturas de cuerpos vertebrales que no responden al tratamiento conservador y presentan una deformidad que requiere corrección. Con las siguientes características: Jeringas. de inflado impactores óseos inflables Sistemas. iIntroductores Agujas. de acceso y Dispositivos de relleno. Cemento radiopaco de gran viscosidad (poli-metil-metacrilato con alto porcentaje de sulfato de bario) como material radiopaco de relleno y fijación del espacio óseo.,,,,generico,NO,28/02/2020
7425,5313610015,Espirómetro con neumotacógrafo.. Equipo portátil utilizado con fines diagnósticos a través de la medición de parámetros de la función respiratoria por método no invasivo. Controlado electrónicamente por microprocesador. Capacidad para conectarse a: computadora personal (interfase RS-232 o puerto paralelo) impresora externa. Pantalla para visualización de gráficas y resultados de las mediciones. Neumotacógrafo bidireccional reusable con: transductor de medición de flujo desde 14 L/seg hasta +14 L/seg. Capacidad de realizar las siguientes pruebas: capacidad vital forzada (CVF) capacidad vital (CV) máxima ventilación voluntaria (MMV) comparación de parámetros pre y post broncodilatador protocolos para pruebas de provocación. Reporte de los valores medidos predichos y % de predicho de los autores Knudson Crapo o Morris-Bass. Impresora interconstruida para el reporte de los siguientes parámetros: FVC FEV1/FVC% FET 25-75 FET 75-80 FET 50 PEF riesgo CODP edad pulmonar frecuencia y volumen de MVV gráficos de flujo-volumen y volumen-tiempo. Con capacidad para almacenamiento de mínimo cinco estudios completos (de paciente).,,,,generico,NO,28/02/2020
7426,5313610098,Espirómetro tipo wrigth.. Equipo mecánico portátil para el diagnóstico a través de la medición de volumen corriente y volumen minuto por método invasivo en pacientes con patología que comprometen la función respiratoria. Fabricado de aluminio anodizado o bronce cromado. Medidor con dos escalas para: volumen de 0 a 15 litros con resolución de 1 litro flujo de 0 a 1000 ml/seg con resolución de 0.1 ml/seg. Capacidad para efectuar mediciones con un nivel de precisión de ± 4% en ambas escalas. Sistema de controles con botones para: inicio de la medición y paro de la medición posición de inicio (cero) de las manecillas. Turbina de aluminio anodizado: reusables esterilizables en autoclave y gas para paciente adulto y pediátrico.,,,,generico,NO,28/02/2020
7427,5313610171,Espirómetro computarizado con neumotacógrafo.. Equipo para el diagnóstico de las alteraciones en la mecánica ventilatoria. Sistema que permite la realización de curvas volumen-tiempo y flujo-volumen con cálculo automático de 19 parámetros y comparación con valores normales; realización de análisis pre y post broncodilatadores; interpretación del estudio; almacenamiento de información en disco para análisis de tendencia; programas de calibración cálculo de parámetros comparación con valores normales auxilio al usuario edición de curvas y textos; base de datos para almacenamiento de resultados y gráficas. Incluye programas para auxilio en su servicio y operación. Consta de: computadora portátil con batería impresora portátil de inyección de tinta neumotacógrafo sensor de flujo y jeringa de calibración.,,,,generico,NO,28/02/2020
7428,5313610189,Ergoespirómetro en pruebas de ejercicio. Equipo electrónico digital para calcular parámetros cardiorrespiratorios en reposo y ejercicio programado con fines diagnósticos. Aparato en soporte o gabinete rodable con base para cilindros con computadora tipo PC para el cálculo automático de parámetros de ventilación en reposo y ejercicio programado. Incluye neumotacógrafo lineal de volumen analizador de oxígeno paramagnético analizador de bióxido de carbono infrarrojo neumotacógrafo transductores de flujo y de volumen válvula para administrar aire o mezcla de gases o colectar aire espirado sistema de calibración del aparato y gases. Procesador central pentium de 133 MHz de velocidad con memoria Ram de 32 Mb manejador de disco suave de 1.44 Mb disco duro de 1 Gb. Monitor a color de alta resolución tipo SVGA teclado alfanumérico dispositivo señalador (mouse). Impresora graficadora a color. Sensores de presión barométrica y temperatura ambiental. Debe permitir la medición y registro de consumo de oxígeno producción de bióxido de carbono volúmenes exhalados coeficiente respiratorio su calibración automática elaboración de reportes tabulares y gráficas en diferentes formatos con almacenamiento de hasta 60 parámetros en disco duro para su revisión posterior. Incluye monitor cardiaco de 3 derivaciones como mínimo con lectura digital de frecuencia cardiaca con registro continuo de electrocardiograma y su registro en papel por lo menos cada 3 minutos. Cable del paciente. Suplemento para la reinhalación de bióxido de carbono (incluye modificación del rango de analizador de CO2) programa para la evaluación del gasto cardiaco (método de Fick) lectura de volumen alveolar cálculos con gases en sangre balance ácido - base y su interpretación. Suplemento para valoración nutricional que incluye programa para cálculos de programas metabólicos y balance energético.,,,,generico,NO,28/02/2020
7429,5313650017,Enteroscopio de doble balón. Equipo de enteroscopía de doble balón utilizado para la observación el diagnóstico y tratamiento del intestino delgado. Con las siguientes características seleccionables de acuerdo a las necesidades de las unidades médicas: Enteroscopio de doble balón de 8.5 a 9.4 mm de diámetro externo canal de trabajo de 2.2 a 2.8 mm ángulos de flexión de la punta arriba/abajo y derecha izquierda longitud total de al menos 2300 mm rango de observación de 5 100 mm como mínimo campo visual de 120o a 140o. Sobretubo. Bomba controladora automática con mando a distancia presión de balón de 5.6 Kpa +/- 2 Kpa.,,,,generico,NO,28/02/2020
7430,5313750126,Estetoscopio de cápsula doble. Auxiliar para realizar auscultaciones en general. Consta de los siguientes elementos: Arco y auriculares. Ergonómico y diseñado para ajustarse a los oídos del usuario. Olivas lavables. Con tubo flexible. Cápsula doble para auscultación. Con sistema de rotación o giro para el cambio de cápsula. Membrana para cápsula con anillo de sujeción. Las especificaciones de cada uno de los elementos señalados serán determinadas por las unidades médicas de acuerdo a sus necesidades.,,,,generico,NO,28/02/2020
7431,5313750159,Estetoscopio de pinard.. Auxiliar que permite escuchar el latido fetal a través del útero y la pared abdominal de la mujer embarazada.,,,,generico,NO,28/02/2020
7432,5313750209,Estetoscopio de cápsula sencilla. Auxiliar para medir la tensión arterial periférica y realizar auscultaciones en general no invasivo. Consta de los siguientes elementos: cápsula sencilla con arco y auriculares de acero inoxidable o bronce cromados ergonómico diseñado para ajustarse al oído del usuario olivas flexibles fabricadas de silicón o goma con rosca metálica lavables con tubo flexible de PVC largo de 45 a 56 cm cápsula para auscultación fabricada de acero inoxidable o bronce cromado con conector cónico para adaptarse al tubo de 4.5 a 5 cm de diámetro anillo con rosca membrana o diafragma fabricada de material de plástico y fibra de nylon para frecuencia de 100 a 500 Hz.,,,,generico,NO,28/02/2020
7433,5313800061,Electronistagmógrafo (reflejo vestíbulo ocular). Equipo para medición de reflejo vestíbulo-ocular activado por movimientos que realiza el paciente. Sistema computarizado de electronistagmografía para medición de reflejo vestíbulo-ocular por movimientos activos y pasivos de la cabeza. Integrado en un gabinete que incluye computadora con programa adecuado y teclado que permite identificar al paciente y seleccionar el estudio. Consta de monitor e impresora que registra los resultados así como banda cefálica y sensor de movimiento.,,,,generico,NO,28/02/2020
7434,5313800087,Electronistagmógrafo (estímulo oído interno). Equipo para registro de movimientos oculares en relación a estímulos en el oído interno para la exploración de la función vestibular. Sistema de electronistagmografía de 2 ó 4 canales con amplificador de corriente alterna/corriente directa diferenciador y sistema de calibración (regla de Brany). En base rodable o consola. Incluye silla de torsión pendular activada por resortes y con diferentes posiciones así como electrodos e implementos indispensables para el registro.,,,,generico,NO,28/02/2020
